2014-15,2015,2014,Shabazz Muhammad,Minnesota Timberwolves,Small Forward and Shooting Guard,1971960
2015-16,2016,2015,Shabazz Muhammad,Minnesota Timberwolves,Small Forward and Shooting Guard,2056920
2016-17,2017,2016,Shabazz Muhammad,Minnesota Timberwolves,Small Forward and Shooting Guard,3046299
2017-18,2018,2017,Shabazz Muhammad,Minnesota Timberwolves,Small Forward and Shooting Guard,1238616
2017-18,2018,2017,Shabazz Muhammad,Milwaukee Bucks,Small Forward and Shooting Guard,324203
2009-10,2010,2009,Byron Mullens,Oklahoma City Thunder,Power Forward and Center,1120200
2010-11,2011,2010,Byron Mullens,Oklahoma City Thunder,Power Forward and Center,1204200
2011-12,2012,2011,Byron Mullens,Charlotte Bobcats,Power Forward and Center,1288200
2012-13,2013,2012,Byron Mullens,Charlotte Bobcats,Power Forward and Center,2253306
2013-14,2014,2013,Byron Mullens,Los Angeles Clippers,Power Forward and Center,947907
1985-86,1986,1985,Chris Mullin,Golden State Warriors,Small Forward and Shooting Guard,500000
1987-88,1988,1987,Chris Mullin,Golden State Warriors,Small Forward and Shooting Guard,800000
1988-89,1989,1988,Chris Mullin,Golden State Warriors,Small Forward and Shooting Guard,700000
1989-90,1990,1989,Chris Mullin,Golden State Warriors,Small Forward and Shooting Guard,3330000
1990-91,1991,1990,Chris Mullin,Golden State Warriors,Small Forward and Shooting Guard,2850000
1991-92,1992,1991,Chris Mullin,Golden State Warriors,Small Forward and Shooting Guard,2844000
1992-93,1993,1992,Chris Mullin,Golden State Warriors,Small Forward and Shooting Guard,2844000
1993-94,1994,1993,Chris Mullin,Golden State Warriors,Small Forward and Shooting Guard,2844000
1994-95,1995,1994,Chris Mullin,Golden State Warriors,Small Forward and Shooting Guard,2844000
1995-96,1996,1995,Chris Mullin,Golden State Warriors,Small Forward and Shooting Guard,2844000
1996-97,1997,1996,Chris Mullin,Golden State Warriors,Small Forward and Shooting Guard,2844000
1997-98,1998,1997,Chris Mullin,Indiana Pacers,Small Forward and Shooting Guard,2941500
1998-99,1999,1998,Chris Mullin,Indiana Pacers,Small Forward and Shooting Guard,3510000
1999-00,2000,1999,Chris Mullin,Indiana Pacers,Small Forward and Shooting Guard,4079100
2000-01,2001,2000,Chris Mullin,Indiana Pacers,Small Forward and Shooting Guard,3650000
2000-01,2001,2000,Chris Mullin,Golden State Warriors,Small Forward and Shooting Guard,1000000
1994-95,1995,1994,Todd Mundt,Milwaukee Bucks,Center,9660
1995-96,1996,1995,Todd Mundt,Atlanta Hawks,Center,225000
1991-92,1992,1991,Eric Murdock,Utah Jazz,Point Guard,600000
1992-93,1993,1992,Eric Murdock,Milwaukee Bucks,Point Guard,700000
1993-94,1994,1993,Eric Murdock,Milwaukee Bucks,Point Guard,800000
1994-95,1995,1994,Eric Murdock,Milwaukee Bucks,Point Guard,1000000
1995-96,1996,1995,Eric Murdock,Vancouver Grizzlies,Point Guard,2000000
1997-98,1998,1997,Eric Murdock,Miami Heat,Point Guard,272250
1998-99,1999,1998,Eric Murdock,New Jersey Nets,Point Guard,1750000
1999-00,2000,1999,Eric Murdock,Los Angeles Clippers,Point Guard,1925000
2000-01,2001,2000,Eric Murdock,Detroit Pistons,Point Guard,2100000
1993-94,1994,1993,Gheorghe Muresan,Washington Bullets,Center,500000
1994-95,1995,1994,Gheorghe Muresan,Washington Bullets,Center,1150000
1995-96,1996,1995,Gheorghe Muresan,Washington Bullets,Center,1963000
1996-97,1997,1996,Gheorghe Muresan,Washington Bullets,Center,2363000
1997-98,1998,1997,Gheorghe Muresan,Washington Wizards,Center,1887500
1998-99,1999,1998,Gheorghe Muresan,New Jersey Nets,Center,475000
1999-00,2000,1999,Gheorghe Muresan,New Jersey Nets,Center,510000
2014-15,2015,2014,Erik Murphy,Boston Celtics,Center,100000
1985-86,1986,1985,Jay Murphy,Los Angeles Clippers,Power Forward and Small Forward,130000
1987-88,1988,1987,Jay Murphy,Washington Bullets,Power Forward and Small Forward,150000
2012-13,2013,2012,Kevin Murphy,Utah Jazz,Shooting Guard,473604
2014-15,2015,2014,Kevin Murphy,Utah Jazz,Shooting Guard,65000
1987-88,1988,1987,Ronnie Murphy,Portland Trail Blazers,Small Forward,191666
1990-91,1991,1990,Tod Murphy,Minnesota Timberwolves,Center and Power Forward,590000
1991-92,1992,1991,Tod Murphy,Minnesota Timberwolves,Center and Power Forward,760000
1992-93,1993,1992,Tod Murphy,Houston Rockets,Center and Power Forward,500000
1993-94,1994,1993,Tod Murphy,Detroit Pistons,Center and Power Forward,20000
2001-02,2002,2001,Troy Murphy,Golden State Warriors,Power Forward,1310400
2002-03,2003,2002,Troy Murphy,Golden State Warriors,Power Forward,1408680
2003-04,2004,2003,Troy Murphy,Golden State Warriors,Power Forward,1506960
2004-05,2005,2004,Troy Murphy,Golden State Warriors,Power Forward,2231808
2005-06,2006,2005,Troy Murphy,Golden State Warriors,Power Forward,7365079
2006-07,2007,2006,Troy Murphy,Indiana Pacers,Power Forward,8285714
2007-08,2008,2007,Troy Murphy,Indiana Pacers,Power Forward,9206349
2008-09,2009,2008,Troy Murphy,Indiana Pacers,Power Forward,10126984
2009-10,2010,2009,Troy Murphy,Indiana Pacers,Power Forward,11047619
2010-11,2011,2010,Troy Murphy,Golden State Warriors,Power Forward,11968253
2011-12,2012,2011,Troy Murphy,Los Angeles Lakers,Power Forward,1352181
2012-13,2013,2012,Troy Murphy,Dallas Mavericks,Power Forward,214758
2016-17,2017,2016,Dejounte Murray,San Antonio Spurs,Point Guard,1180080
2017-18,2018,2017,Dejounte Murray,San Antonio Spurs,Point Guard,1312611
2016-17,2017,2016,Jamal Murray,Denver Nuggets,Shooting Guard and Point Guard,3210840
2017-18,2018,2017,Jamal Murray,Denver Nuggets,Shooting Guard and Point Guard,3355320
1994-95,1995,1994,Lamond Murray,Los Angeles Clippers,Small Forward,2000000
1995-96,1996,1995,Lamond Murray,Los Angeles Clippers,Small Forward,2400000
1996-97,1997,1996,Lamond Murray,Los Angeles Clippers,Small Forward,2700000
1997-98,1998,1997,Lamond Murray,Los Angeles Clippers,Small Forward,2900000
1998-99,1999,1998,Lamond Murray,Los Angeles Clippers,Small Forward,3500000
1999-00,2000,1999,Lamond Murray,Cleveland Cavaliers,Small Forward,3000000
2000-01,2001,2000,Lamond Murray,Cleveland Cavaliers,Small Forward,3380000
2001-02,2002,2001,Lamond Murray,Cleveland Cavaliers,Small Forward,3750000
2002-03,2003,2002,Lamond Murray,Toronto Raptors,Small Forward,4125000
2003-04,2004,2003,Lamond Murray,Toronto Raptors,Small Forward,4500000
2004-05,2005,2004,Lamond Murray,Toronto Raptors,Small Forward,4875000
2005-06,2006,2005,Lamond Murray,Toronto Raptors,Small Forward,5250000
2005-06,2006,2005,Lamond Murray,New Jersey Nets,Small Forward,1138500
2002-03,2003,2002,Ronald Murray,Milwaukee Bucks,Shooting Guard and Point Guard,349458
2003-04,2004,2003,Ronald Murray,Seattle SuperSonics,Shooting Guard and Point Guard,563679
2004-05,2005,2004,Ronald Murray,Seattle SuperSonics,Shooting Guard and Point Guard,695046
2005-06,2006,2005,Ronald Murray,Seattle SuperSonics,Shooting Guard and Point Guard,895248
2006-07,2007,2006,Ronald Murray,Detroit Pistons,Shooting Guard and Point Guard,1750000
2007-08,2008,2007,Ronald Murray,Detroit Pistons,Shooting Guard and Point Guard,1890000
2008-09,2009,2008,Ronald Murray,Atlanta Hawks,Shooting Guard and Point Guard,1500000
2009-10,2010,2009,Ronald Murray,Chicago Bulls,Shooting Guard and Point Guard,1990000
1992-93,1993,1992,Tracy Murray,Portland Trail Blazers,Small Forward,725000
1993-94,1994,1993,Tracy Murray,Portland Trail Blazers,Small Forward,943000
1994-95,1995,1994,Tracy Murray,Portland Trail Blazers,Small Forward,1160000
1995-96,1996,1995,Tracy Murray,Toronto Raptors,Small Forward,250000
1996-97,1997,1996,Tracy Murray,Washington Bullets,Small Forward,1700000
1997-98,1998,1997,Tracy Murray,Washington Wizards,Small Forward,2040000
1998-99,1999,1998,Tracy Murray,Washington Wizards,Small Forward,2380000
1999-00,2000,1999,Tracy Murray,Washington Wizards,Small Forward,2720000
2000-01,2001,2000,Tracy Murray,Denver Nuggets,Small Forward,3060000
2001-02,2002,2001,Tracy Murray,Toronto Raptors,Small Forward,3400000
2002-03,2003,2002,Tracy Murray,Los Angeles Lakers,Small Forward,3740000
2003-04,2004,2003,Tracy Murray,Portland Trail Blazers,Small Forward,143537
2014-15,2015,2014,Toure' Murry,Utah Jazz,Point Guard and Shooting Guard,250000
2014-15,2015,2014,Toure' Murry,Washington Wizards,Point Guard and Shooting Guard,96056
2014-15,2015,2014,Mike Muscala,Atlanta Hawks,Power Forward and Center,816482
2015-16,2016,2015,Mike Muscala,Atlanta Hawks,Power Forward and Center,947276
2016-17,2017,2016,Mike Muscala,Atlanta Hawks,Power Forward and Center,1015696
2017-18,2018,2017,Mike Muscala,Atlanta Hawks,Power Forward and Center,5000000
1990-91,1991,1990,Jerrod Mustaf,New York Knicks,Power Forward,565000
1991-92,1992,1991,Jerrod Mustaf,Phoenix Suns,Power Forward,735000
1992-93,1993,1992,Jerrod Mustaf,Phoenix Suns,Power Forward,904000
1993-94,1994,1993,Jerrod Mustaf,Phoenix Suns,Power Forward,1073000
1991-92,1992,1991,Dikembe Mutombo,Denver Nuggets,Center,2005000
1992-93,1993,1992,Dikembe Mutombo,Denver Nuggets,Center,2400000
1993-94,1994,1993,Dikembe Mutombo,Denver Nuggets,Center,3000000
1994-95,1995,1994,Dikembe Mutombo,Denver Nuggets,Center,3100000
1995-96,1996,1995,Dikembe Mutombo,Denver Nuggets,Center,3250000
1996-97,1997,1996,Dikembe Mutombo,Atlanta Hawks,Center,8013000
1997-98,1998,1997,Dikembe Mutombo,Atlanta Hawks,Center,9615187
1998-99,1999,1998,Dikembe Mutombo,Atlanta Hawks,Center,11218000
1999-00,2000,1999,Dikembe Mutombo,Atlanta Hawks,Center,12820249
2000-01,2001,2000,Dikembe Mutombo,Atlanta Hawks,Center,14400000
2001-02,2002,2001,Dikembe Mutombo,Philadelphia 76ers,Center,14315790
2002-03,2003,2002,Dikembe Mutombo,New Jersey Nets,Center,16105264
2003-04,2004,2003,Dikembe Mutombo,New Jersey Nets,Center,13626624
2003-04,2004,2003,Dikembe Mutombo,New York Knicks,Center,4087667
2004-05,2005,2004,Dikembe Mutombo,New Jersey Nets,Center,14989285
2004-05,2005,2004,Dikembe Mutombo,Houston Rockets,Center,4496434
2005-06,2006,2005,Dikembe Mutombo,Houston Rockets,Center,2000000
2006-07,2007,2006,Dikembe Mutombo,Houston Rockets,Center,2210000
2007-08,2008,2007,Dikembe Mutombo,Houston Rockets,Center,1219590
2008-09,2009,2008,Dikembe Mutombo,Houston Rockets,Center,794491
1996-97,1997,1996,Martin Muursepp,Miami Heat,Power Forward,401000
1997-98,1998,1997,Martin Muursepp,Dallas Mavericks,Power Forward,675120
1998-99,1999,1998,Martin Muursepp,Chicago Bulls,Power Forward,763200
1987-88,1988,1987,Pete Myers,San Antonio Spurs,Shooting Guard,75000
1993-94,1994,1993,Pete Myers,Chicago Bulls,Shooting Guard,150000
1994-95,1995,1994,Pete Myers,Chicago Bulls,Shooting Guard,545000
1995-96,1996,1995,Pete Myers,Miami Heat,Shooting Guard,600000
1997-98,1998,1997,Pete Myers,New York Knicks,Shooting Guard,272250
2010-11,2011,2010,Hamady N'Diaye,Washington Wizards,Center,473604
2011-12,2012,2011,Hamady N'Diaye,Washington Wizards,Center,270427
1998-99,1999,1998,Makhtar N'Diaye,Vancouver Grizzlies,Power Forward,287500
1999-00,2000,1999,Makhtar N'Diaye,Orlando Magic,Power Forward,385000
2000-01,2001,2000,Mamadou N'Diaye,Denver Nuggets,Center,737880
2001-02,2002,2001,Mamadou N'Diaye,Toronto Raptors,Center,793200
2002-03,2003,2002,Mamadou N'Diaye,Toronto Raptors,Center,848520
2004-05,2005,2004,Mamadou N'Diaye,Los Angeles Clippers,Center,750000
2005-06,2006,2005,Boniface N'Dong,Los Angeles Clippers,Center,398762
2006-07,2007,2006,Boniface N'Dong,Los Angeles Clippers,Center,839209
2002-03,2003,2002,Bostjan Nachbar,Houston Rockets,Power Forward and Small Forward,1224000
2003-04,2004,2003,Bostjan Nachbar,Houston Rockets,Power Forward and Small Forward,1396440
2004-05,2005,2004,Bostjan Nachbar,Houston Rockets,Power Forward and Small Forward,1493880
2005-06,2006,2005,Bostjan Nachbar,New Orleans/Oklahoma City Hornets,Power Forward and Small Forward,2500000
2006-07,2007,2006,Bostjan Nachbar,New Jersey Nets,Power Forward and Small Forward,2500000
2007-08,2008,2007,Bostjan Nachbar,New Jersey Nets,Power Forward and Small Forward,2500000
2017-18,2018,2017,Abdel Nader,Boston Celtics,Small Forward,1167333
2000-01,2001,2000,Lee Nailon,Charlotte Hornets,Small Forward and Power Forward,316969
2001-02,2002,2001,Lee Nailon,Charlotte Hornets,Small Forward and Power Forward,465850
2002-03,2003,2002,Lee Nailon,New York Knicks,Small Forward and Power Forward,587435
2004-05,2005,2004,Lee Nailon,New Orleans Hornets,Small Forward and Power Forward,745046
2005-06,2006,2005,Lee Nailon,Philadelphia 76ers,Small Forward and Power Forward,835810
2000-01,2001,2000,Eduardo Najera,Dallas Mavericks,Power Forward and Small Forward,316969
2001-02,2002,2001,Eduardo Najera,Dallas Mavericks,Power Forward and Small Forward,465850
2002-03,2003,2002,Eduardo Najera,Dallas Mavericks,Power Forward and Small Forward,3047620
2003-04,2004,2003,Eduardo Najera,Dallas Mavericks,Power Forward and Small Forward,3428572
2004-05,2005,2004,Eduardo Najera,Golden State Warriors,Power Forward and Small Forward,3809524
2005-06,2006,2005,Eduardo Najera,Denver Nuggets,Power Forward and Small Forward,4190476
2006-07,2007,2006,Eduardo Najera,Denver Nuggets,Power Forward and Small Forward,4571428
2007-08,2008,2007,Eduardo Najera,Denver Nuggets,Power Forward and Small Forward,4952380
2008-09,2009,2008,Eduardo Najera,New Jersey Nets,Power Forward and Small Forward,3250000
2009-10,2010,2009,Eduardo Najera,Dallas Mavericks,Power Forward and Small Forward,3100000
2010-11,2011,2010,Eduardo Najera,Charlotte Bobcats,Power Forward and Small Forward,3000000
2011-12,2012,2011,Eduardo Najera,Charlotte Bobcats,Power Forward and Small Forward,2750000
1984-85,1985,1984,Larry Nance,Phoenix Suns,Power Forward,400000
1985-86,1986,1985,Larry Nance,Phoenix Suns,Power Forward,500000
1987-88,1988,1987,Larry Nance,Cleveland Cavaliers,Power Forward,625000
1988-89,1989,1988,Larry Nance,Cleveland Cavaliers,Power Forward,800000
1989-90,1990,1989,Larry Nance,Cleveland Cavaliers,Power Forward,1000000
1990-91,1991,1990,Larry Nance,Cleveland Cavaliers,Power Forward,1260000
1991-92,1992,1991,Larry Nance,Cleveland Cavaliers,Power Forward,1363000
1992-93,1993,1992,Larry Nance,Cleveland Cavaliers,Power Forward,2775000
1993-94,1994,1993,Larry Nance,Cleveland Cavaliers,Power Forward,2840000
2015-16,2016,2015,Larry Nance Jr.,Los Angeles Lakers,Center and Power Forward,1155600
2016-17,2017,2016,Larry Nance Jr.,Los Angeles Lakers,Center and Power Forward,1207680
2017-18,2018,2017,Larry Nance Jr.,Cleveland Cavaliers,Center and Power Forward,1471382
2014-15,2015,2014,Shabazz Napier,Miami Heat,Point Guard,1238640
2015-16,2016,2015,Shabazz Napier,Orlando Magic,Point Guard,1294440
2016-17,2017,2016,Shabazz Napier,Portland Trail Blazers,Point Guard,1350120
2017-18,2018,2017,Shabazz Napier,Portland Trail Blazers,Point Guard,2361360
1996-97,1997,1996,Steve Nash,Phoenix Suns,Point Guard,916000
1997-98,1998,1997,Steve Nash,Phoenix Suns,Point Guard,1053360
1998-99,1999,1998,Steve Nash,Dallas Mavericks,Point Guard,1190760
1999-00,2000,1999,Steve Nash,Dallas Mavericks,Point Guard,5500000
2000-01,2001,2000,Steve Nash,Dallas Mavericks,Point Guard,5500000
2001-02,2002,2001,Steve Nash,Dallas Mavericks,Point Guard,5750000
2002-03,2003,2002,Steve Nash,Dallas Mavericks,Point Guard,5750000
2003-04,2004,2003,Steve Nash,Dallas Mavericks,Point Guard,5750000
2004-05,2005,2004,Steve Nash,Phoenix Suns,Point Guard,8750000
2005-06,2006,2005,Steve Nash,Phoenix Suns,Point Guard,9625000
2006-07,2007,2006,Steve Nash,Phoenix Suns,Point Guard,10500000
2007-08,2008,2007,Steve Nash,Phoenix Suns,Point Guard,11375000
2008-09,2009,2008,Steve Nash,Phoenix Suns,Point Guard,12250000
2009-10,2010,2009,Steve Nash,Phoenix Suns,Point Guard,13125000
2010-11,2011,2010,Steve Nash,Phoenix Suns,Point Guard,10310938
2011-12,2012,2011,Steve Nash,Phoenix Suns,Point Guard,11689062
2012-13,2013,2012,Steve Nash,Los Angeles Lakers,Point Guard,8900000
2013-14,2014,2013,Steve Nash,Los Angeles Lakers,Point Guard,9300500
2014-15,2015,2014,Steve Nash,Los Angeles Lakers,Point Guard,9701000
1984-85,1985,1984,Calvin Natt,Denver Nuggets,Power Forward and Small Forward,708000
1985-86,1986,1985,Calvin Natt,Denver Nuggets,Power Forward and Small Forward,758000
1987-88,1988,1987,Calvin Natt,Denver Nuggets,Power Forward and Small Forward,808000
1988-89,1989,1988,Calvin Natt,Denver Nuggets,Power Forward and Small Forward,408000
2007-08,2008,2007,Juan Carlos Navarro,Memphis Grizzlies,Shooting Guard,538090
2015-16,2016,2015,Maurice Ndour,Dallas Mavericks,Power Forward,525094
2016-17,2017,2016,Maurice Ndour,New York Knicks,Power Forward,543471
2016-17,2017,2016,Maurice Ndour,Dallas Mavericks,Power Forward,437318
1988-89,1989,1988,Craig Neal,Portland Trail Blazers,Point Guard,100000
2010-11,2011,2010,Gary Neal,San Antonio Spurs,Shooting Guard,525000
2011-12,2012,2011,Gary Neal,San Antonio Spurs,Shooting Guard,762195
2012-13,2013,2012,Gary Neal,San Antonio Spurs,Shooting Guard,854389
2013-14,2014,2013,Gary Neal,Milwaukee Bucks,Shooting Guard,3250000
2014-15,2015,2014,Gary Neal,Minnesota Timberwolves,Shooting Guard,3250000
2015-16,2016,2015,Gary Neal,Washington Wizards,Shooting Guard,2100000
2016-17,2017,2016,Gary Neal,Atlanta Hawks,Shooting Guard,72193
1987-88,1988,1987,Ed Nealy,San Antonio Spurs,Power Forward,100000
1988-89,1989,1988,Ed Nealy,Phoenix Suns,Power Forward,150000
1990-91,1991,1990,Ed Nealy,Phoenix Suns,Power Forward,550000
1991-92,1992,1991,Ed Nealy,Phoenix Suns,Power Forward,650000
1992-93,1993,1992,Ed Nealy,Phoenix Suns,Power Forward,800000
2013-14,2014,2013,Nemanja Nedovic,Golden State Warriors,Shooting Guard,1056720
2014-15,2015,2014,Nemanja Nedovic,Golden State Warriors,Shooting Guard,1104240
2008-09,2009,2008,DeMarcus Nelson,Golden State Warriors,Point Guard,182047
2004-05,2005,2004,Jameer Nelson,Orlando Magic,Point Guard,1106160
2005-06,2006,2005,Jameer Nelson,Orlando Magic,Point Guard,1189200
2006-07,2007,2006,Jameer Nelson,Orlando Magic,Point Guard,1272120
2007-08,2008,2007,Jameer Nelson,Orlando Magic,Point Guard,1961609
2008-09,2009,2008,Jameer Nelson,Orlando Magic,Point Guard,7700000
2009-10,2010,2009,Jameer Nelson,Orlando Magic,Point Guard,6138888
2010-11,2011,2010,Jameer Nelson,Orlando Magic,Point Guard,7800000
2011-12,2012,2011,Jameer Nelson,Orlando Magic,Point Guard,7800000
2012-13,2013,2012,Jameer Nelson,Orlando Magic,Point Guard,8600000
2013-14,2014,2013,Jameer Nelson,Orlando Magic,Point Guard,8600000
2014-15,2015,2014,Jameer Nelson,Denver Nuggets,Point Guard,2732000
2015-16,2016,2015,Jameer Nelson,Denver Nuggets,Point Guard,4500000
2016-17,2017,2016,Jameer Nelson,Denver Nuggets,Point Guard,4540525
2017-18,2018,2017,Jameer Nelson,Denver Nuggets,Point Guard,4736050
2017-18,2018,2017,Jameer Nelson,Detroit Pistons,Point Guard,1429818
1997-98,1998,1997,Ruben Nembhard,Miami Heat,Shooting Guard and Point Guard,50000
1998-99,1999,1998,Tyrone Nesby,Los Angeles Clippers,Small Forward and Shooting Guard,287500
1999-00,2000,1999,Tyrone Nesby,Los Angeles Clippers,Small Forward and Shooting Guard,2716667
2000-01,2001,2000,Tyrone Nesby,Washington Wizards,Small Forward and Shooting Guard,2990000
2001-02,2002,2001,Tyrone Nesby,Washington Wizards,Small Forward and Shooting Guard,3260000
1999-00,2000,1999,Rasho Nesterovic,Minnesota Timberwolves,Center,1050240
2000-01,2001,2000,Rasho Nesterovic,Minnesota Timberwolves,Center,1123560
2001-02,2002,2001,Rasho Nesterovic,Minnesota Timberwolves,Center,1725788
2002-03,2003,2002,Rasho Nesterovic,Minnesota Timberwolves,Center,2436813
2003-04,2004,2003,Rasho Nesterovic,San Antonio Spurs,Center,5600000
2004-05,2005,2004,Rasho Nesterovic,San Antonio Spurs,Center,6160000
2005-06,2006,2005,Rasho Nesterovic,San Antonio Spurs,Center,6720000
2006-07,2007,2006,Rasho Nesterovic,Toronto Raptors,Center,7280000
2007-08,2008,2007,Rasho Nesterovic,Toronto Raptors,Center,7840000
2008-09,2009,2008,Rasho Nesterovic,Indiana Pacers,Center,8400000
2009-10,2010,2009,Rasho Nesterovic,Toronto Raptors,Center,1990000
2015-16,2016,2015,Raul Neto,Utah Jazz,Point Guard,1000000
2016-17,2017,2016,Raul Neto,Utah Jazz,Point Guard,937800
2017-18,2018,2017,Raul Neto,Utah Jazz,Point Guard,1471382
1985-86,1986,1985,Chuck Nevitt,Detroit Pistons,Center,70000
1987-88,1988,1987,Chuck Nevitt,Detroit Pistons,Center,160000
1988-89,1989,1988,Chuck Nevitt,Houston Rockets,Center,200000
1991-92,1992,1991,Chuck Nevitt,Chicago Bulls,Center,118000
1994-95,1995,1994,Ivano Newbill,Detroit Pistons,Small Forward and Power Forward,150000
1996-97,1997,1996,Ivano Newbill,Atlanta Hawks,Small Forward and Power Forward,247500
1997-98,1998,1997,Ivano Newbill,Vancouver Grizzlies,Small Forward and Power Forward,272250
2000-01,2001,2000,Ira Newble,San Antonio Spurs,Small Forward and Shooting Guard,316969
2002-03,2003,2002,Ira Newble,Atlanta Hawks,Small Forward and Shooting Guard,587435
2003-04,2004,2003,Ira Newble,Cleveland Cavaliers,Small Forward and Shooting Guard,2458500
2004-05,2005,2004,Ira Newble,Cleveland Cavaliers,Small Forward and Shooting Guard,2704350
2005-06,2006,2005,Ira Newble,Cleveland Cavaliers,Small Forward and Shooting Guard,2950200
2006-07,2007,2006,Ira Newble,Cleveland Cavaliers,Small Forward and Shooting Guard,3196050
2007-08,2008,2007,Ira Newble,Seattle SuperSonics,Small Forward and Shooting Guard,3441900
1987-88,1988,1987,Johnny Newman,New York Knicks,Shooting Guard and Small Forward,275000
1988-89,1989,1988,Johnny Newman,New York Knicks,Shooting Guard and Small Forward,525000
1990-91,1991,1990,Johnny Newman,Charlotte Hornets,Shooting Guard and Small Forward,1200000
1991-92,1992,1991,Johnny Newman,Charlotte Hornets,Shooting Guard and Small Forward,1206000
1992-93,1993,1992,Johnny Newman,Charlotte Hornets,Shooting Guard and Small Forward,1175000
1993-94,1994,1993,Johnny Newman,New Jersey Nets,Shooting Guard and Small Forward,1435000
1994-95,1995,1994,Johnny Newman,Milwaukee Bucks,Shooting Guard and Small Forward,300000
1995-96,1996,1995,Johnny Newman,Milwaukee Bucks,Shooting Guard and Small Forward,1100000
1996-97,1997,1996,Johnny Newman,Milwaukee Bucks,Shooting Guard and Small Forward,1225000
1997-98,1998,1997,Johnny Newman,Denver Nuggets,Shooting Guard and Small Forward,1325000
1998-99,1999,1998,Johnny Newman,Cleveland Cavaliers,Shooting Guard and Small Forward,1000000
1999-00,2000,1999,Johnny Newman,New Jersey Nets,Shooting Guard and Small Forward,1100000
2000-01,2001,2000,Johnny Newman,New Jersey Nets,Shooting Guard and Small Forward,2000000
2001-02,2002,2001,Johnny Newman,Phoenix Suns,Shooting Guard and Small Forward,1675000
2001-02,2002,2001,Johnny Newman,Dallas Mavericks,Shooting Guard and Small Forward,1000000
2007-08,2008,2007,Demetris Nichols,Chicago Bulls,Small Forward,427163
2008-09,2009,2008,Demetris Nichols,Chicago Bulls,Small Forward,87893
2012-13,2013,2012,Andrew Nicholson,Orlando Magic,Power Forward,1418160
2013-14,2014,2013,Andrew Nicholson,Orlando Magic,Power Forward,1482000
2014-15,2015,2014,Andrew Nicholson,Orlando Magic,Power Forward,1545840
2015-16,2016,2015,Andrew Nicholson,Orlando Magic,Power Forward,2380594
2016-17,2017,2016,Andrew Nicholson,Brooklyn Nets,Power Forward,6088993
2017-18,2018,2017,Andrew Nicholson,Portland Trail Blazers,Power Forward,2844429
1996-97,1997,1996,Gaylon Nickerson,San Antonio Spurs,Shooting Guard,152900
1984-85,1985,1984,Kurt Nimphius,Dallas Mavericks,Power Forward and Center,250000
1985-86,1986,1985,Kurt Nimphius,Los Angeles Clippers,Power Forward and Center,225000
1987-88,1988,1987,Kurt Nimphius,San Antonio Spurs,Power Forward and Center,310000
1984-85,1985,1984,Norm Nixon,Los Angeles Clippers,Point Guard,408000
1985-86,1986,1985,Norm Nixon,Los Angeles Clippers,Point Guard,650000
1987-88,1988,1987,Norm Nixon,Los Angeles Clippers,Point Guard,985000
1988-89,1989,1988,Norm Nixon,Los Angeles Clippers,Point Guard,985000
2007-08,2008,2007,Joakim Noah,Chicago Bulls,Center,2135400
2008-09,2009,2008,Joakim Noah,Chicago Bulls,Center,2295480
2009-10,2010,2009,Joakim Noah,Chicago Bulls,Center,2455680
2010-11,2011,2010,Joakim Noah,Chicago Bulls,Center,3128536
2011-12,2012,2011,Joakim Noah,Chicago Bulls,Center,12000000
2012-13,2013,2012,Joakim Noah,Chicago Bulls,Center,11300000
2013-14,2014,2013,Joakim Noah,Chicago Bulls,Center,11100000
2014-15,2015,2014,Joakim Noah,Chicago Bulls,Center,12200000
2015-16,2016,2015,Joakim Noah,Chicago Bulls,Center,13400000
2016-17,2017,2016,Joakim Noah,New York Knicks,Center,17000000
2017-18,2018,2017,Joakim Noah,New York Knicks,Center,17765000
2004-05,2005,2004,Andres Nocioni,Chicago Bulls,Small Forward and Power Forward,2525000
2005-06,2006,2005,Andres Nocioni,Chicago Bulls,Small Forward and Power Forward,2775000
2006-07,2007,2006,Andres Nocioni,Chicago Bulls,Small Forward and Power Forward,3950000
2007-08,2008,2007,Andres Nocioni,Chicago Bulls,Small Forward and Power Forward,8500000
2008-09,2009,2008,Andres Nocioni,Sacramento Kings,Small Forward and Power Forward,8000000
2009-10,2010,2009,Andres Nocioni,Sacramento Kings,Small Forward and Power Forward,7500000
2010-11,2011,2010,Andres Nocioni,Philadelphia 76ers,Small Forward and Power Forward,6850000
2011-12,2012,2011,Andres Nocioni,Philadelphia 76ers,Small Forward and Power Forward,6650000
2006-07,2007,2006,David Noel,Milwaukee Bucks,Power Forward,412718
2007-08,2008,2007,David Noel,Milwaukee Bucks,Power Forward,687456
2013-14,2014,2013,Nerlens Noel,Philadelphia 76ers,Power Forward and Center,3172320
2014-15,2015,2014,Nerlens Noel,Philadelphia 76ers,Power Forward and Center,3315120
2015-16,2016,2015,Nerlens Noel,Philadelphia 76ers,Power Forward and Center,3457800
2016-17,2017,2016,Nerlens Noel,Dallas Mavericks,Power Forward and Center,4384490
2017-18,2018,2017,Nerlens Noel,Dallas Mavericks,Power Forward and Center,4187599
2014-15,2015,2014,Lucas Nogueira,Toronto Raptors,Center,1762680
2015-16,2016,2015,Lucas Nogueira,Toronto Raptors,Center,1842000
2016-17,2017,2016,Lucas Nogueira,Toronto Raptors,Center,1921320
