"team","seasonyear","sg_totalassistslast3years","sg_totalstealslast3years","sg_totalblockslast3years","sg_totalturnoverslast3years","sg_personalfoulslast3years","sg_totalpointslast3years","pf_totalassistslast3years","pf_totalstealslast3years","pf_totalblockslast3years","pf_totalturnoverslast3years","pf_personalfoulslast3years","pf_totalpointslast3years","sf_totalassistslast3years","sf_totalstealslast3years","sf_totalblockslast3years","sf_totalturnoverslast3years","sf_personalfoulslast3years","sf_totalpointslast3years","c_totalassistslast3years","c_totalstealslast3years","c_totalblockslast3years","c_totalturnoverslast3years","c_personalfoulslast3years","c_totalpointslast3years","pg_totalassistslast3years","pg_totalstealslast3years","pg_totalblockslast3years","pg_totalturnoverslast3years","pg_personalfoulslast3years","pg_totalpointslast3years"
"DEN",2009,"68.1111111111111111","32.00000000000000000000","9.11111111111111113333","59.4444444444444445","102.6666666666666667","456.5555555555555555","56.8333333333333333","55.3333333333333333","42.6666666666666667","53.5000000000000000","137.0000000000000000","414.5000000000000000","155.6666666666666667","58.8333333333333333","22.1666666666666667","156.0000000000000000","197.8333333333333334","1275.6666666666666667","37.7222222222222222","35.6111111111111111","60.7222222222222222","64.7777777777777778","146.6666666666666667","419.3333333333333333","383.3333333333333333","80.1666666666666667","15.6666666666666667","127.0000000000000000","128.3333333333333334","813.0000000000000000"
"DEN",2010,"128.6666666666666667","57.3333333333333334","16.1666666666666667","92.0000000000000000","160.0000000000000000","776.5000000000000000","54.4444444444444444","41.7777777777777778","65.5555555555555555","55.7777777777777778","142.1111111111111111","424.2222222222222222","96.5555555555555555","46.7777777777777778","18.5555555555555555","97.6666666666666667","140.1111111111111111","769.7777777777777778","64.6666666666666667","47.1666666666666667","44.5000000000000000","69.5000000000000000","160.8333333333333334","509.8333333333333334","329.4444444444444444","73.5555555555555556","11.5555555555555556","121.8888888888888889","121.8888888888888889","768.2222222222222222"
"DEN",2011,"116.6666666666666667","36.0000000000000000","24.6666666666666667","62.6666666666666667","174.0000000000000000","651.3333333333333333","80.8888888888888889","50.8888888888888889","32.5555555555555556","84.4444444444444445","159.5555555555555556","667.8888888888888889","120.0000000000000000","52.3333333333333334","16.2500000000000000","98.5833333333333334","128.4166666666666667","837.2500000000000000","65.7777777777777778","45.4444444444444444","73.5555555555555555","68.2777777777777778","153.6666666666666667","527.5555555555555555","362.0000000000000000","73.0000000000000000","8.3333333333333334","143.2500000000000000","132.1666666666666667","1041.2500000000000000"
"DEN",2012,"201.0833333333333334","49.1666666666666667","12.5000000000000000","84.1666666666666667","108.0833333333333334","574.5833333333333334","67.8333333333333334","43.5000000000000000","31.5000000000000000","85.3333333333333334","156.6666666666666667","727.3333333333333334","88.3333333333333333","47.4166666666666667","27.3333333333333334","70.5000000000000000","113.5833333333333333","622.9166666666666667","47.8750000000000000","33.8333333333333333","50.8750000000000000","55.5833333333333333","112.6666666666666667","392.1666666666666667","327.0000000000000000","70.0000000000000000","4.0000000000000000","122.6666666666666667","105.3333333333333333","824.6666666666666667"
"DEN",2013,"221.0000000000000000","67.3333333333333334","20.50000000000000000000","92.5000000000000000","87.1666666666666667","560.0000000000000000","36.4583333333333333","27.37500000000000000000","32.25000000000000000000","47.12500000000000000000","85.7500000000000000","379.4166666666666667","84.6111111111111111","52.8333333333333333","17.6111111111111111","62.1666666666666667","93.8333333333333333","588.7222222222222222","21.4444444444444444","24.4444444444444444","81.7777777777777778","56.5555555555555556","134.4444444444444445","420.7777777777777778","314.2777777777777778","59.1666666666666667","6.5555555555555556","114.8333333333333333","95.3333333333333333","629.6111111111111111"
"DEN",2014,"217.3333333333333333","47.6111111111111111","14.5555555555555556","102.0000000000000000","139.7777777777777778","625.5555555555555555","45.3750000000000000","33.5416666666666667","38.2500000000000000","69.5416666666666667","102.9583333333333334","481.1666666666666667","47.2222222222222222","28.2777777777777778","22.2222222222222222","43.2777777777777778","100.2777777777777778","372.5000000000000000","25.0000000000000000","19.0000000000000000","76.0000000000000000","64.1666666666666667","120.3333333333333334","426.6666666666666667","357.6666666666666667","78.1666666666666667","6.6666666666666667","134.6666666666666667","126.5000000000000000","901.0000000000000000"
"DEN",2015,"104.7083333333333333","33.8333333333333334","10.2916666666666667","69.3333333333333333","98.7916666666666667","536.1666666666666667","68.8333333333333333","54.0000000000000000","52.5000000000000000","85.6666666666666667","182.5000000000000000","685.0000000000000000","99.9444444444444444","55.1666666666666667","23.0000000000000000","78.8888888888888889","136.8888888888888889","739.6111111111111111","38.2500000000000000","28.6666666666666667","46.2500000000000000","67.4166666666666667","121.0833333333333334","399.9166666666666667","299.1666666666666667","53.8333333333333334","5.08333333333333335000","105.8333333333333333","106.0000000000000000","651.7500000000000000"
"DEN",2016,"127.5555555555555556","52.4444444444444445","20.1666666666666667","79.2222222222222222","111.3333333333333333","599.7777777777777778","79.6666666666666667","50.6666666666666667","51.1666666666666667","85.8333333333333334","181.5000000000000000","697.8333333333333334","61.6250000000000000","22.5416666666666667","9.7083333333333333","37.5000000000000000","63.0000000000000000","333.9583333333333333","81.7916666666666667","40.0416666666666667","37.9583333333333333","73.8750000000000000","139.0000000000000000","485.8750000000000000","339.1666666666666667","53.1666666666666667","20.1666666666666667","165.3333333333333334","134.1666666666666667","709.6666666666666667"
"DEN",2017,"114.4166666666666667","45.9166666666666667","15.91666666666666667500","72.6666666666666667","86.2500000000000000","587.3333333333333333","46.6666666666666667","30.5833333333333334","25.0833333333333333","47.5833333333333334","104.2500000000000000","399.3333333333333333","81.3750000000000000","35.5000000000000000","14.2916666666666667","58.0000000000000000","104.6250000000000000","582.9166666666666667","115.7777777777777778","38.1111111111111111","38.8888888888888889","78.1666666666666667","124.5555555555555556","493.7222222222222222","285.2500000000000000","47.3333333333333334","15.1666666666666667","135.6666666666666667","131.1666666666666667","620.2500000000000000"
"DET",2003,"162.1111111111111111","47.7777777777777778","9.0000000000000000","101.5555555555555556","121.5555555555555555","762.3333333333333334","91.4166666666666667","38.1666666666666667","44.4166666666666667","76.9166666666666667","162.0833333333333333","518.5000000000000000","77.1111111111111111","32.3333333333333333","14.7777777777777778","66.6666666666666667","140.7777777777777778","464.7777777777777778","71.4166666666666667","66.6666666666666667","138.1666666666666667","74.0833333333333334","159.2500000000000000","448.7500000000000000","204.2777777777777778","41.1111111111111111","7.16666666666666666667","83.2222222222222222","109.7777777777777778","595.4444444444444445"
"DET",2004,"184.3333333333333333","60.0000000000000000","11.8888888888888889","112.0000000000000000","138.6666666666666667","765.7777777777777778","77.5000000000000000","35.7500000000000000","37.6666666666666667","104.4166666666666667","187.5833333333333334","761.0000000000000000","55.9444444444444444","23.1666666666666667","21.6111111111111111","48.2222222222222222","85.0000000000000000","258.6666666666666667","53.7500000000000000","46.5833333333333333","93.8333333333333333","58.4166666666666667","122.5833333333333334","384.3333333333333333","307.3333333333333333","59.5000000000000000","9.5000000000000000","126.3333333333333334","144.8333333333333334","916.8333333333333333"
"DET",2005,"143.3333333333333333","50.2222222222222222","9.4444444444444444","95.0000000000000000","117.2222222222222222","604.5555555555555555","101.9166666666666667","53.4166666666666667","71.3333333333333334","101.8333333333333334","188.4166666666666667","853.0000000000000000","71.0555555555555556","24.7222222222222222","25.5555555555555555","54.2777777777777778","95.0000000000000000","352.4444444444444444","54.1666666666666667","42.0416666666666667","74.2500000000000000","52.7916666666666667","97.9166666666666667","323.2083333333333334","181.4583333333333333","36.7916666666666667","5.25000000000000000000","87.0833333333333334","87.0000000000000000","510.1666666666666667"
"DET",2006,"126.7500000000000000","36.02777777777777776667","7.55555555555555555000","69.2222222222222222","101.7222222222222222","503.3888888888888889","76.2222222222222222","38.7777777777777778","56.2222222222222222","65.5555555555555555","137.8888888888888889","587.7777777777777778","105.5000000000000000","30.16666666666666665000","30.8333333333333334","59.5000000000000000","71.1666666666666667","543.8333333333333334","90.6666666666666667","78.3333333333333334","123.1666666666666667","63.3333333333333334","137.3333333333333334","455.3333333333333334","243.1666666666666667","49.5000000000000000","5.7500000000000000","91.4166666666666667","114.0833333333333333","622.5833333333333333"
"DET",2007,"172.3333333333333334","47.1111111111111111","12.0000000000000000","105.6666666666666667","131.7777777777777778","774.4444444444444445","111.5555555555555556","46.3888888888888889","38.1666666666666667","81.6111111111111111","142.1111111111111111","627.8333333333333333","117.1666666666666667","32.1666666666666667","29.3333333333333334","60.5000000000000000","81.5000000000000000","631.6666666666666667","52.0416666666666667","35.0833333333333333","61.9583333333333333","58.8333333333333334","142.6666666666666667","481.1666666666666667","222.3333333333333333","41.3333333333333333","6.11111111111111110000","72.1111111111111111","85.2222222222222222","522.7777777777777778"
"DET",2008,"169.1666666666666667","46.1666666666666667","10.8333333333333334","94.3333333333333334","143.1666666666666667","861.0000000000000000","32.8333333333333334","21.5833333333333334","33.5833333333333333","34.4166666666666667","102.5833333333333333","295.9583333333333334","141.6666666666666667","44.3333333333333334","24.5000000000000000","67.5000000000000000","106.1666666666666667","790.0000000000000000","45.91666666666666667500","27.66666666666666667500","55.8333333333333334","39.33333333333333332500","100.7500000000000000","380.5000000000000000","266.4444444444444445","52.1111111111111111","7.7777777777777778","85.7777777777777778","102.2222222222222222","635.4444444444444445"
"DET",2009,"262.4444444444444445","70.1666666666666667","10.1666666666666667","133.1666666666666667","134.3888888888888889","1086.7222222222222222","32.88888888888888886667","23.55555555555555553333","36.5555555555555556","31.33333333333333333333","113.0000000000000000","272.4444444444444445","135.6666666666666667","28.0000000000000000","25.1666666666666667","58.5000000000000000","75.5000000000000000","705.5000000000000000","65.6666666666666667","43.2222222222222222","71.7777777777777778","65.0000000000000000","158.7777777777777778","545.4444444444444444","292.0555555555555556","73.7222222222222222","6.9444444444444444","140.3888888888888889","115.5555555555555556","926.5555555555555556"
"DET",2010,"242.6666666666666667","53.0000000000000000","8.8333333333333334","141.3333333333333334","160.6666666666666667","1198.3333333333333334","64.0000000000000000","50.0000000000000000","33.0000000000000000","86.7777777777777778","190.6666666666666667","747.8888888888888889","92.4444444444444444","24.3333333333333333","22.7777777777777778","49.3333333333333333","85.4444444444444444","483.6666666666666667","51.3333333333333333","40.5555555555555555","58.8888888888888889","54.7777777777777778","129.1111111111111111","343.7777777777777778","194.6666666666666667","44.1666666666666667","5.05555555555555556667","85.0555555555555556","109.3333333333333333","515.3333333333333333"
"DET",2011,"201.3333333333333333","44.4444444444444444","13.1111111111111111","112.2222222222222222","119.3333333333333334","852.4444444444444444","46.7777777777777778","32.5555555555555556","35.5555555555555556","65.6666666666666667","158.0000000000000000","584.4444444444444445","91.5555555555555556","24.5000000000000000","24.8333333333333333","49.6666666666666667","88.7777777777777778","507.0000000000000000","89.3333333333333334","77.8333333333333334","58.0000000000000000","64.1666666666666667","147.0000000000000000","492.1666666666666667","288.5000000000000000","66.0000000000000000","7.6666666666666667","127.5000000000000000","156.6666666666666667","812.5000000000000000"
"DET",2012,"230.5000000000000000","58.6666666666666667","10.8333333333333334","133.0000000000000000","157.5000000000000000","922.1666666666666667","39.5000000000000000","41.0000000000000000","31.7777777777777778","61.3333333333333333","158.7777777777777778","553.5000000000000000","99.3333333333333333","33.2222222222222222","25.3333333333333334","54.4444444444444444","98.4444444444444444","495.6666666666666667","68.9444444444444444","51.4444444444444444","37.5000000000000000","57.1111111111111111","95.8888888888888889","378.5555555555555556","163.4444444444444444","36.7777777777777778","5.22222222222222223333","96.0000000000000000","96.2222222222222222","456.3333333333333333"
"DET",2013,"111.4444444444444444","29.3333333333333333","6.4444444444444444","53.8888888888888889","80.5555555555555556","402.4444444444444444","38.7777777777777778","31.8333333333333333","32.8333333333333333","52.2222222222222222","121.0000000000000000","439.6111111111111111","104.1111111111111111","36.2222222222222222","24.1111111111111111","82.4444444444444445","133.7777777777777778","698.6666666666666667","72.7777777777777778","52.5555555555555556","50.8888888888888889","76.5555555555555556","121.5555555555555556","524.7777777777777778","220.5000000000000000","46.7500000000000000","6.5000000000000000","137.6666666666666667","128.0833333333333334","681.8333333333333334"
"DET",2014,"89.1666666666666667","35.8333333333333334","6.75000000000000000000","49.3333333333333334","82.3333333333333333","402.2500000000000000","67.0000000000000000","36.8333333333333333","20.0833333333333333","64.7500000000000000","89.6666666666666667","458.2500000000000000","91.6666666666666667","42.3333333333333333","40.45833333333333332500","74.9583333333333333","106.0833333333333333","534.9166666666666667","20.5833333333333334","45.0000000000000000","62.5000000000000000","47.2500000000000000","120.2500000000000000","436.9166666666666667","334.6666666666666667","72.8333333333333334","9.1666666666666667","141.0000000000000000","122.6666666666666667","870.5000000000000000"
"DET",2015,"88.6666666666666667","80.0000000000000000","10.0000000000000000","67.1666666666666667","126.1666666666666667","793.2500000000000000","97.7777777777777778","48.5555555555555555","23.4444444444444444","87.5555555555555556","126.4444444444444444","652.0000000000000000","60.0000000000000000","39.4444444444444444","15.7777777777777778","53.7777777777777778","123.2222222222222222","497.6666666666666667","23.3333333333333334","43.5000000000000000","80.3333333333333333","54.0000000000000000","137.1666666666666667","483.8333333333333333","229.7500000000000000","42.3333333333333333","4.16666666666666665833","84.0833333333333333","79.0000000000000000","529.8333333333333334"
"DET",2016,"67.0000000000000000","52.7777777777777778","6.66666666666666666667","50.3333333333333333","83.7777777777777778","552.0000000000000000","38.66666666666666666667","22.88888888888888890000","11.88888888888888890000","31.6666666666666667","85.4444444444444445","372.3333333333333333","91.4444444444444445","44.0000000000000000","11.1111111111111111","75.4444444444444445","124.7777777777777778","539.6666666666666667","31.6666666666666667","38.7777777777777778","60.8888888888888889","63.3333333333333333","142.2222222222222222","534.2222222222222222","252.1111111111111111","39.7777777777777778","6.2222222222222222","102.6666666666666667","97.6111111111111111","548.8333333333333333"
"DET",2017,"59.5555555555555556","35.77777777777777776667","5.72222222222222223333","39.50000000000000000000","61.3888888888888889","402.8333333333333333","76.1111111111111111","31.44444444444444446667","20.33333333333333333333","59.5555555555555556","88.2222222222222222","600.1111111111111111","99.1666666666666667","42.9444444444444445","14.1111111111111111","67.0555555555555556","116.0555555555555555","534.5555555555555556","41.5555555555555555","44.1111111111111111","57.7222222222222222","74.1666666666666667","151.6111111111111111","624.5555555555555556","310.1111111111111111","46.0000000000000000","10.7777777777777778","118.5555555555555556","106.7777777777777778","718.1111111111111111"
"GSW",2003,"164.7777777777777778","58.2777777777777778","13.8333333333333333","107.6666666666666667","122.0555555555555556","675.2777777777777778","43.58333333333333332500","21.12500000000000000000","9.54166666666666667500","46.95833333333333335000","100.79166666666666667500","324.79166666666666667500","97.7777777777777778","49.2222222222222222","20.1111111111111111","94.6666666666666667","118.3333333333333333","785.1111111111111111","55.0000000000000000","28.0000000000000000","151.3333333333333333","96.3333333333333334","188.1666666666666667","451.1666666666666667","136.9166666666666667","32.2916666666666667","5.00000000000000000000","66.6666666666666667","65.5000000000000000","374.5833333333333333"
"GSW",2004,"236.3333333333333333","94.0000000000000000","31.6666666666666667","178.3333333333333333","192.6666666666666667","1298.0000000000000000","98.1666666666666667","39.9166666666666667","30.3333333333333334","74.9166666666666667","142.7500000000000000","514.0000000000000000","81.8750000000000000","31.1666666666666667","9.2500000000000000","56.2916666666666667","96.3333333333333333","368.2500000000000000","36.8888888888888889","20.2222222222222222","100.8888888888888889","67.0000000000000000","139.7777777777777778","373.2222222222222222","145.8333333333333333","35.0333333333333333","6.5666666666666667","62.3666666666666667","74.4666666666666667","403.1000000000000000"
"GSW",2005,"186.1666666666666667","70.5000000000000000","22.6666666666666667","128.6666666666666667","173.8333333333333334","975.8333333333333334","91.7083333333333333","41.0833333333333333","32.1666666666666667","74.0833333333333333","144.9166666666666667","523.4583333333333333","82.9444444444444444","39.1111111111111111","14.5555555555555555","68.3333333333333333","109.9444444444444444","457.2777777777777778","83.5000000000000000","37.5833333333333333","74.4166666666666667","61.5833333333333333","160.5000000000000000","411.8333333333333334","226.5000000000000000","69.6666666666666667","9.16666666666666667500","89.7500000000000000","111.5000000000000000","601.4166666666666667"
"GSW",2006,"162.1666666666666667","64.0000000000000000","23.8333333333333334","117.6666666666666667","125.1666666666666667","960.5000000000000000","43.3333333333333333","21.1111111111111111","21.2222222222222222","67.0000000000000000","128.0000000000000000","498.6666666666666667","114.6666666666666667","45.3333333333333333","15.5555555555555556","82.4444444444444445","139.3333333333333334","578.5555555555555555","18.4444444444444444","14.9444444444444444","50.8333333333333333","26.0000000000000000","108.2777777777777778","169.5000000000000000","192.6666666666666667","55.4166666666666667","6.16666666666666665000","78.6666666666666667","88.8333333333333333","511.6666666666666667"
"GSW",2007,"134.4333333333333333","55.1666666666666667","18.00000000000000000000","98.5000000000000000","108.6333333333333333","727.4000000000000000","73.41666666666666665000","31.8333333333333333","11.08333333333333332500","68.95833333333333332500","114.0416666666666667","441.0833333333333334","136.5000000000000000","63.1666666666666667","29.0000000000000000","130.6666666666666667","173.3333333333333334","893.5000000000000000","28.7777777777777778","22.3333333333333333","62.7777777777777778","38.8888888888888889","126.2222222222222222","227.4444444444444444","205.6111111111111111","50.3888888888888889","9.22222222222222223333","80.8888888888888889","93.5000000000000000","483.5555555555555556"
"GSW",2008,"144.4166666666666667","64.7500000000000000","20.8333333333333334","99.5833333333333334","131.0000000000000000","786.0833333333333334","79.0000000000000000","30.8333333333333334","23.1666666666666667","55.1666666666666667","97.2500000000000000","408.7500000000000000","161.1666666666666667","71.1666666666666667","35.6666666666666667","135.6666666666666667","186.3333333333333334","951.6666666666666667","60.70833333333333332500","32.08333333333333335000","30.2083333333333333","59.79166666666666665000","140.7916666666666667","480.3333333333333333","162.5000000000000000","42.0000000000000000","7.66666666666666667500","63.4166666666666667","64.7500000000000000","436.0833333333333334"
"GSW",2009,"172.2083333333333333","54.9583333333333333","10.95833333333333335000","102.1250000000000000","112.0000000000000000","839.5416666666666667","91.4166666666666667","33.6666666666666667","28.8750000000000000","85.9166666666666667","116.0000000000000000","570.3333333333333333","105.7500000000000000","36.9583333333333333","22.6666666666666667","73.5000000000000000","103.0000000000000000","550.8333333333333333","106.8333333333333334","44.1666666666666667","113.3333333333333334","84.6666666666666667","241.0000000000000000","613.8333333333333333","146.7916666666666667","37.0416666666666667","4.7500000000000000","77.7500000000000000","67.8333333333333334","522.3333333333333333"
"GSW",2010,"117.7777777777777778","52.0000000000000000","11.8333333333333333","78.9444444444444444","101.1111111111111111","687.8333333333333333","95.3333333333333333","38.0555555555555555","11.5555555555555555","86.3888888888888889","133.7777777777777778","678.8333333333333333","37.4333333333333333","19.8666666666666667","10.4666666666666667","24.5000000000000000","59.3000000000000000","265.7000000000000000","70.5000000000000000","28.3333333333333333","62.3000000000000000","58.7000000000000000","165.2333333333333333","407.5666666666666667","306.1666666666666667","111.6666666666666667","11.5000000000000000","151.3333333333333334","172.6666666666666667","952.0000000000000000"
"GSW",2011,"191.8333333333333333","74.1666666666666667","12.6666666666666667","116.5000000000000000","124.3333333333333334","852.0000000000000000","62.6388888888888889","30.1944444444444445","28.3888888888888889","56.2500000000000000","114.7222222222222222","419.0000000000000000","76.6111111111111111","37.3888888888888889","18.0555555555555556","44.5555555555555556","82.0555555555555556","494.8333333333333333","47.0000000000000000","28.3333333333333333","59.4444444444444444","47.5555555555555555","144.3333333333333333","264.4444444444444444","186.4444444444444444","60.5000000000000000","9.9444444444444444","94.0555555555555556","104.5000000000000000","541.7777777777777778"
"GSW",2012,"255.8333333333333334","90.5000000000000000","21.0000000000000000","163.6666666666666667","165.5000000000000000","1203.1666666666666667","96.5555555555555556","31.5555555555555556","25.1111111111111111","69.6666666666666667","108.4444444444444445","510.7777777777777778","77.8888888888888889","43.0000000000000000","35.3333333333333333","54.5555555555555556","84.2222222222222222","523.1111111111111111","22.66666666666666665714","14.71428571428571428571","27.04761904761904761429","26.54761904761904761429","78.95238095238095238571","149.02380952380952381429","228.5555555555555555","59.5555555555555556","8.4444444444444445","103.3333333333333333","127.8888888888888889","620.4444444444444445"
"GSW",2013,"152.2500000000000000","39.2083333333333333","12.2916666666666667","78.2083333333333333","96.5416666666666667","559.7083333333333333","140.0000000000000000","47.1666666666666667","25.0000000000000000","135.6666666666666667","185.1666666666666667","1016.1666666666666667","69.2500000000000000","37.2500000000000000","22.5000000000000000","63.5000000000000000","116.9166666666666667","485.4166666666666667","34.2083333333333333","21.9583333333333333","53.4166666666666667","43.4166666666666667","114.5000000000000000","205.2083333333333333","238.3333333333333334","57.6666666666666667","8.6666666666666667","108.7500000000000000","108.9166666666666667","692.3333333333333334"
"GSW",2014,"116.7916666666666667","37.00000000000000000000","12.29166666666666667500","82.9583333333333334","99.6250000000000000","598.5000000000000000","110.8333333333333334","35.0000000000000000","38.5000000000000000","109.0000000000000000","156.5000000000000000","798.5000000000000000","184.8333333333333333","81.3888888888888889","32.9444444444444444","101.2777777777777778","150.4444444444444444","637.0000000000000000","29.8333333333333333","12.9166666666666667","28.3333333333333334","35.3333333333333333","73.7500000000000000","218.8333333333333333","333.0000000000000000","70.0000000000000000","8.3333333333333333","139.1666666666666667","116.1666666666666667","837.1666666666666667"
"GSW",2015,"75.6250000000000000","32.2083333333333333","17.3333333333333333","51.3333333333333333","76.2916666666666667","492.8333333333333333","112.5555555555555555","47.5555555555555556","33.0000000000000000","77.8888888888888889","137.8888888888888889","549.8888888888888889","209.0000000000000000","83.5000000000000000","24.6666666666666667","108.3333333333333333","129.0000000000000000","757.1666666666666667","47.3750000000000000","17.7083333333333333","49.2916666666666667","52.5833333333333333","115.9166666666666667","308.1250000000000000","423.8333333333333334","101.1666666666666667","20.6666666666666667","177.6666666666666667","159.8333333333333333","1177.6666666666666667"
"GSW",2016,"80.5000000000000000","31.4166666666666667","19.1666666666666667","55.6666666666666667","79.0833333333333333","562.6666666666666667","118.83333333333333333333","40.72222222222222223333","34.38888888888888890000","57.66666666666666666667","91.1111111111111111","317.6111111111111111","176.5000000000000000","70.6666666666666667","18.5000000000000000","79.8333333333333334","124.1666666666666667","664.6666666666666667","70.6250000000000000","23.5416666666666667","60.0833333333333333","66.5833333333333333","158.2916666666666667","425.4583333333333334","425.5000000000000000","109.8333333333333333","20.5000000000000000","181.6666666666666667","155.8333333333333334","1287.6666666666666667"
"GSW",2017,"105.0000000000000000","41.5555555555555556","24.2222222222222222","70.0000000000000000","83.7777777777777778","760.7777777777777778","243.0000000000000000","71.5000000000000000","60.6666666666666667","102.8333333333333334","136.1666666666666667","525.6666666666666667","246.6666666666666667","66.1666666666666667","48.6666666666666667","114.5000000000000000","98.8333333333333334","984.1666666666666667","61.19444444444444445000","23.61111111111111113333","22.5833333333333333","44.1666666666666667","77.7777777777777778","264.1666666666666667","384.0000000000000000","103.1666666666666667","19.1666666666666667","165.1666666666666667","145.3333333333333333","1268.6666666666666667"
"HOU",2003,"82.8888888888888889","42.6666666666666667","13.33333333333333333333","67.4444444444444444","80.6666666666666667","539.8888888888888889","77.2500000000000000","29.7500000000000000","76.2500000000000000","87.0000000000000000","153.0000000000000000","691.7500000000000000","71.2083333333333334","36.5416666666666667","15.5833333333333333","56.4166666666666667","96.5416666666666667","392.5416666666666667","54.1111111111111111","21.5555555555555555","73.3333333333333333","75.4444444444444445","137.7777777777777778","501.6666666666666667","377.1666666666666667","93.0000000000000000","17.8333333333333333","189.0000000000000000","163.8333333333333333","1015.6666666666666667"
"HOU",2004,"145.6666666666666667","78.3333333333333334","21.0000000000000000","103.0000000000000000","144.8333333333333333","816.1666666666666667","43.6904761904761905","25.6904761904761905","26.6428571428571429","50.3571428571428571","114.7619047619047619","306.0000000000000000","82.3888888888888889","30.3333333333333333","10.1111111111111111","61.5000000000000000","97.2777777777777778","420.8333333333333333","129.5000000000000000","26.5000000000000000","151.5000000000000000","188.5000000000000000","251.5000000000000000","1267.5000000000000000","291.0555555555555555","59.4444444444444444","12.4444444444444445","135.7222222222222222","122.1111111111111111","634.8333333333333333"
"HOU",2005,"201.8333333333333333","76.0000000000000000","10.5000000000000000","91.0000000000000000","133.3333333333333333","729.5000000000000000","67.7000000000000000","30.3333333333333333","16.66666666666666668000","69.7666666666666667","130.8333333333333333","479.3333333333333333","219.8333333333333334","76.3333333333333333","33.8333333333333334","105.1666666666666667","107.0000000000000000","1111.3333333333333334","68.2222222222222222","24.0000000000000000","90.3333333333333333","117.2222222222222222","190.5555555555555556","746.5555555555555555","133.26666666666666666000","31.33333333333333332000","4.46666666666666666000","53.40000000000000000000","67.20000000000000002000","245.20000000000000000000"
"HOU",2006,"181.0000000000000000","69.2222222222222222","8.2222222222222222","92.4444444444444444","140.7777777777777778","612.6666666666666667","47.7777777777777778","26.7777777777777778","12.6666666666666667","54.2222222222222222","119.8888888888888889","413.2222222222222222","183.8333333333333334","58.1666666666666667","27.0000000000000000","87.6666666666666667","96.1666666666666667","878.8333333333333334","30.6000000000000000","20.4666666666666667","66.5333333333333333","70.2000000000000000","133.8666666666666667","501.8666666666666667","173.6666666666666667","45.4166666666666667","4.91666666666666667500","65.0000000000000000","79.3333333333333333","323.5833333333333334"
"HOU",2007,"203.1666666666666667","61.6111111111111111","17.00000000000000000000","111.6666666666666667","104.7777777777777778","835.6111111111111111","59.1666666666666667","35.5555555555555556","10.4444444444444444","55.3333333333333333","151.3888888888888889","412.3333333333333333","73.9166666666666667","45.5000000000000000","30.83333333333333335000","56.3333333333333333","111.0833333333333334","442.4166666666666667","44.5000000000000000","22.6666666666666667","97.0000000000000000","105.6666666666666667","178.5000000000000000","776.5000000000000000","241.7500000000000000","63.5000000000000000","5.33333333333333335000","88.3333333333333334","111.1666666666666667","543.5000000000000000"
"HOU",2008,"209.8888888888888889","69.0000000000000000","22.2222222222222222","122.7777777777777778","118.5555555555555556","893.6666666666666667","45.1666666666666667","35.8333333333333333","13.5000000000000000","46.5000000000000000","134.6666666666666667","381.3333333333333333","80.6666666666666667","43.0833333333333334","44.7500000000000000","42.0000000000000000","111.0000000000000000","445.0000000000000000","37.6666666666666667","15.0555555555555556","57.1666666666666667","67.8888888888888889","104.5000000000000000","477.8888888888888889","240.3333333333333333","53.2500000000000000","8.6666666666666667","109.8333333333333333","127.5833333333333333","655.9166666666666667"
"HOU",2009,"148.3333333333333333","45.4666666666666667","22.0000000000000000","71.4666666666666666","84.2666666666666667","601.7333333333333334","48.50000000000000000000","28.50000000000000000000","11.33333333333333333333","53.66666666666666666667","126.66666666666666666667","479.1666666666666667","112.0000000000000000","65.5000000000000000","18.00000000000000000000","74.3333333333333334","88.7500000000000000","625.0833333333333334","62.0000000000000000","32.6666666666666667","63.3333333333333333","88.4444444444444444","159.5555555555555556","561.7777777777777778","235.5000000000000000","62.2777777777777778","8.1666666666666667","106.1666666666666667","116.1666666666666667","696.8888888888888889"
"HOU",2010,"98.0000000000000000","41.8888888888888889","27.5555555555555555","68.5555555555555556","95.1111111111111111","637.8888888888888889","47.1666666666666667","26.7916666666666667","15.0000000000000000","58.8333333333333333","117.4166666666666667","501.0416666666666667","121.5000000000000000","66.0000000000000000","18.0000000000000000","69.1666666666666667","104.6666666666666667","660.6666666666666667","67.3333333333333334","39.5000000000000000","23.5000000000000000","45.3333333333333334","153.6666666666666667","297.8333333333333334","184.0000000000000000","38.77777777777777780000","8.33333333333333333333","85.8888888888888889","104.3333333333333333","530.5555555555555556"
"HOU",2011,"127.8333333333333333","54.6666666666666667","10.6666666666666667","96.7222222222222222","109.1666666666666667","824.6666666666666667","67.3333333333333333","26.3888888888888889","21.66666666666666666667","60.1111111111111111","109.8888888888888889","529.3888888888888889","134.7500000000000000","47.0833333333333334","42.4166666666666667","60.7500000000000000","118.2500000000000000","621.1666666666666667","100.0833333333333334","33.0833333333333333","45.2916666666666667","81.2916666666666667","153.4583333333333333","523.7916666666666667","246.8888888888888889","48.2222222222222222","8.8888888888888889","105.4444444444444444","122.5555555555555555","627.7777777777777778"
